x, y
0.8726342513334814,0.8845084546252516
0.37686456744204344,0.8889549338141346
0.1328405835994677,0.12964998315926934
0.1866905206985945,0.0916667402758834
0.3175985576865743,0.9607236668470396
0.3986327650213659,0.39177186463387437
0.33361735074540566,0.15272118700526494
0.7817951213065825,0.5657082596813698
0.2076985173030489,0.05604462491495421
0.3713479890119483,0.9322655304993381
0.637420603640845,0.624722266537284
0.28799290219223306,0.12393510009084763
0.7148883250667091,0.566131936309456
0.8169416248412741,0.6870906385737571
0.8245576944273696,0.9413623205156276
0.17518466770136354,0.957067998005078
0.6248993617171323,0.8740951166871984
0.25109773745419395,0.1497485172755192
0.5442582784580893,0.4263604085050223
0.28568507683000866,0.8179490037798545
0.9626161603332511,0.8632073959849018
0.45219676167848477,0.24165078850521837
0.5542372506342659,0.9381309070375753
0.3559219070843699,0.8151010324300316
0.5521093263305386,0.9307607432432682
0.8062762171341428,0.8639202886423865
0.4407881822535058,0.40348409070496805
0.6617203121877573,0.5633956202213047
0.29048403665050304,0.8257402225275963
0.452066419184431,0.8044802541339083
0.667097687692576,0.5552910339258558
0.37607378073773323,0.16808502941847625
0.8375987591937559,0.7007508779096977
0.2457760419724444,0.8192858857999495
0.6326880495823045,0.5943693895834942
0.4882886460777547,0.4301021997395481
0.4862031950428649,0.33678124960298417
0.695397009685188,0.8579919355848727
0.7881739327840391,0.6992318974871057
0.4319317499132329,0.36155216962069003
0.23044492128630456,0.22908307324204202
0.1703256096791178,0.8892533016466315
0.9368388454452337,0.9284989071937528
0.6345586685729327,0.47403267154135265
0.03278874728543457,0.013074192656881922
0.16693967041908675,0.08060097898217977
0.5500901553079018,0.34775478714557073
0.09501534004561496,0.09797958472668589
0.1803903380835724,0.8486072897003055
0.6586389068832658,0.8994170406705033
0.4729150364180127,0.33980312034633964
0.7428601228528756,0.8194650903265869
0.37599941305798645,0.7801941144202712
0.4672546836265059,0.4486974162068772
0.5371597393214143,0.9221560759846053
0.12769144071391259,0.873924727114341
0.4533673236041209,0.43797747746654325
0.743333594030747,0.9186222186923723
0.7364347985121933,0.9386319289105531
0.679428974331196,0.8394777487439181
0.1704734386781196,0.07436131928237866
0.5306105819218113,0.8223796173044907
0.8809832436006236,0.8234454283694232
0.23400516610272348,0.08433174377867536
0.12963881746139028,0.8347864059549722
0.3978326118640947,0.4194611200313958
