x, y
0.5652922153256316,0.4989300755686106
0.504562519521717,0.310424896890107
0.4045937895299473,0.24576490168147758
0.2373042103225742,0.09728228099631586
0.7176561930460157,0.6916798025775619
0.5645656194152866,0.3658730814129495
0.7301500858915029,0.940759511791835
0.5813301988228333,0.5894290155338587
0.641146040025923,0.6045578030893508
0.6244815812283102,0.5999376304096576
0.44144409529954365,0.2659972552088461
0.5977974827072777,0.22044158766871225
0.7974545880126046,0.9855925886698799
0.4647129712234974,0.34923427941965757
0.19012921869154142,0.8383224605362919
0.4595346210441228,0.33935230507456793
0.5893458978790466,0.919285298328898
0.7289920281975839,0.9291258924547042
0.5035835623168489,0.10192693350381166
0.7811418813172606,0.810206858894994
0.7249019548285769,0.668420115348988
0.597418612112426,0.24578999676738045
0.5782791422343352,0.46589737081175286
0.6877912943748344,0.49266550097475825
0.27653375175569106,0.8088581962829988
0.5789773278784334,0.5668924074208631
0.7056536138676455,0.891598511542232
0.6736782184323208,0.629936408152548
0.35671983087912684,0.23197453506551347
0.28470548888226543,0.09338721149625306
0.2771564161572533,0.17566329016280235
0.6199059991021637,0.4059295489454767
0.5403985807098952,0.1396444501941102
0.5138567769456681,0.2690302304527674
0.14112817272008182,0.9367784174169509
0.6526613104621034,0.941556832874743
0.4433302030273806,0.16064335399355256
0.6509001540824739,0.8478923906376705
0.5369305090501174,0.22163290029557758
0.5498798608990815,0.18499158023787432
0.6466672923728953,0.3772171112656688
0.43366906598595856,0.9835715728351969
0.5426889462392638,0.19591975356977132
0.7087808040673897,0.8463086506806812
0.6249967905727477,0.8733870692571574
0.18332540124937102,0.8878824550409835
0.8204257345022401,0.7213836878045071
0.4459191518519998,0.08554876340964379
0.5556727447342891,0.45952488822113224
0.5812394768900059,0.3669406352266851
0.7566158694429155,0.9300970988063803
0.5057750899513318,0.5094963863731491
0.45212709694384057,0.8731291555441199
0.20770020777515596,0.909336013263819
0.8380198385247163,0.7401102063344764
0.25342029926610776,0.028780759132815414
0.7910812401142502,0.6368802743889721
0.2764775036709811,0.008585345864289717
0.7370514953780163,0.9102771311977192
0.37145816251500874,0.9539090611075552
0.2735756362163174,0.1410615956331126
0.3720828317999223,0.17102624539541644
0.2169421588706376,0.0509860197768951
0.7284724168200775,0.9650992500238464
0.7927438962200126,0.8351322359994018
0.8604619550867446,0.8758284632367231
0.32528017376855745,0.15245242398944625
0.21756024189587997,0.08039172116526616
0.34462819661109667,0.9242439811884828
0.5191606174831244,0.871880814865137
0.5284349765170976,0.9127575756103182
0.464195010411821,0.8763931961773002
0.6257796129081074,0.39305185308153756
0.6067031697549349,0.8263896358241013
0.6612557960364961,0.6410297614004843
0.12799500639727712,0.7802132311273353
0.5139685760472061,0.33773772638394073
0.42131357610245146,0.05846427170446933
0.6933403648642387,0.460021593862632
0.8207322293387567,0.8540011806492509
0.2859087761589959,0.8955426725818189
0.47886069741495363,0.03302400360948776
0.5060173719608791,0.050575986217777924
0.650630709438928,0.5374183726431672
0.1601433196288956,0.9141037461218955
0.1857394042236834,0.8643887921253091
0.7814495182953292,0.9341515098283232
0.3308882415727643,0.014116068585632857
0.5405590430710846,0.2673123127548974
0.49366013020014954,0.2475710762781187
0.5310271579046183,0.4413147469019585
0.3128648169955349,0.8704859194792142
0.7728550290307432,0.8957257980316087
0.5062209998139987,0.8736076409269667
0.3409202885447077,0.8956234459027206
0.7903979301171951,0.9614826820390548
